,0
73,images/jomjol_images/3.9_4_red.jpg
74,images/jomjol_images/1.0_1_ROI2_20210529-100448.jpg
75,images/jomjol_images/8.7_dig4_20220429-065933.jpg
76,images/jomjol_images/7.0_c1.jpg
77,images/jomjol_images/8.9_digit1_2020-03-22_12-55-10.jpg
78,images/jomjol_images/9.0_a2.jpg
79,images/jomjol_images/9.3_9_9f_7_digit8_20210406-155228.jpg
80,images/collected/watermeter/Techem/V_DR/labeled_last14days/2.2_7de027960daa28dea828ceee8d21f538.jpg
81,images/collected/watermeter/Techem/V_DR/labeled_last14days/1.2_027df2d6c7f7d0cc123ee9409061e321.jpg
82,images/collected/watermeter/Techem/V_DR/labeled_last14days/1.2_c91486d671323a40c5769032ef5a4c0c.jpg
83,images/collected/watermeter/Techem/V_DR/labeled_last14days/2.2_58c81b5de6b4ab9f5ecf010f4daeca87.jpg
84,images/collected/watermeter/Techem/V_DR/labeled_last14days/0.2_7d67511ebdd15a1699770c675a54329d.jpg
85,images/collected/watermeter/Techem/V_DR/labeled_last14days/1.2_e1a5ae3c227165d7dfbb168103a561f2.jpg
86,images/collected/watermeter/Techem/V_DR/labeled_last14days/9.2_65754f88c012638073b1aa7da5d75778.jpg
87,images/collected/watermeter/Techem/V_DR/labeled_last14days/2.3_acd609346ad35cd276ede6a8092b2936.jpg
88,images/collected/watermeter/Techem/V_DR/labeled_last14days/0.2_955524e5ee36e52f75a3c1b1fcfb404b.jpg
89,images/collected/watermeter/Techem/V_DR/labeled_last14days/2.2_0d716e16224e8c4bf88316827ca21358.jpg
90,images/collected/watermeter/Techem/V_DR/labeled_last14days/0.2_314f49a871e5780e403ff1bbd83c9dc2.jpg
91,images/collected/watermeter/Techem/V_DR/labeled_last14days/0.2_1e37fe97e0b8ca89cd3a0ff4f90914ec.jpg
92,images/collected/watermeter/Techem/V_DR/labeled_last14days/0.2_17ebea6c998d59296d36f2bf2522336e.jpg
93,images/collected/watermeter/Techem/V_DR/labeled_last14days/2.2_420a3d8d872d0417b801929de3bb9e44.jpg
94,images/collected/watermeter/Techem/V_DR/labeled_untilMay/2.9_dig0001_20211126-071838.jpg
95,images/collected/watermeter/Techem/V_DR/labeled_untilMay/6.3_dig0001_20211124-073103.jpg
96,images/collected/watermeter/Techem/V_DR/labeled_untilMay/4.2_dig0001_20211127-010124.jpg
97,images/collected/watermeter/Techem/V_DR/labeled_untilMay/0.9_dig100_20211203-131442.jpg
98,images/collected/gasmeter/GMT/iotson/8.8_8acdfb4faf17e932cd40afabec1abda8.jpg
99,images/collected/gasmeter/GMT/iotson/8.9_26056908c01f5dbbcd8fddd9183cfbfb.jpg
