,0
81,images/5.7_10_dig6_20220528-035107.jpg
82,images/3.0_3_dig7_20220521-001014.jpg
83,images/4.5_D8_2020-08-21_15-30-11.jpg
84,images/0.4_10_dig7_20220521-172257.jpg
85,images/9.4_10_dig7_20220523-100228.jpg
86,images/8.9_9_dig7_20220527-035533.jpg
87,images/8.9_9_dig7_20220526-090040.jpg
88,images/7.2_dig7_20220519-032323.jpg
89,images/1.9_2_dig8_20220528-071428.jpg
90,images/9.9_0_dig8_20220526-044744.jpg
91,images/3.6_10_dig7_20220524-093838.jpg
92,images/7.4_10_dig7_20220529-092611.jpg
93,images/9.8_0_ROI4_20210504-050351.jpg
94,images/8.1_8_dig8_20220523-070222.jpg
95,images/5.5_10_dig7_20220524-130219.jpg
96,images/8.4_10_dig7_20220522-100653.jpg
97,images/8.1_8_dig8_20220523-063316.jpg
98,images/2.2_10_dig6_20220529-101440.jpg
99,images/7.2_dig7_20220516-230039.jpg
100,images/6.0_6_dig6_20220528-065955.jpg
101,images/5.9_6_dig6_20220522-224328.jpg
102,images/8.1_8_dig7_20220521-023053.jpg
103,images/1.1_1_dig7_20220528-171612.jpg
104,images/9.2_10_dig7_20220521-030450.jpg
105,images/3.6_10_dig7_20220521-212721.jpg
106,images/1.1_1619417105678-digit1.jpg
107,images/9.5_D8_2020-08-15_14-04-25.jpg
108,images/8.9_0_dig8_20220521-122631.jpg
109,images/1.9_10_dig5_20220521-083835.jpg
110,images/2.2_10_dig8_20220527-044836.jpg
111,images/0.1_0_dig7_20220522-224328.jpg
112,images/4.3_10_dig7_20220528-101415.jpg
113,images/3.9_4_dig7_20220520-051700.jpg
114,images/0.9_1_dig6_20220521-171807.jpg
115,images/3.9_4_ROI6_20210222-132331.jpg
116,images/1.8_7_dig6_20220521-190643.jpg
117,images/5.1_5_dig7_20220527-054850.jpg
118,images/7.0_7_dig6_20220528-085639.jpg
119,images/0.7_7_dig7_20220524-073232.jpg
120,images/4.0_4_dig5_20220521-191921.jpg
121,images/4.1_4_dig2_20220528-013519.jpg
122,images/5.1_5_dig6_20220523-050337.jpg
123,images/9.6_10_dig8_20220530-052833.jpg
124,images/4.1_4_dig2_20220524-172413.jpg
125,images/2.9_3_dig6_20220522-050805.jpg
126,images/9.9_0_dig1_20220519-000111.jpg
127,images/1.8000000000000003_2_dig5_20220521-090741.jpg
128,images/6.0_6_dig7_20220521-175849.jpg
129,images/5.9_6_dig7_20220530-004739.jpg
130,images/3.7_7_dig5_20220530-093102.jpg
131,images/0.0_0_dig6_20220519-045006.jpg
132,images/9.4_10_dig8_20220522-053220.jpg
133,images/3.0_3_dig7_20220521-045622.jpg
134,images/1.5_10_dig7_20220521-183542.jpg
135,images/7.3_10_dig8_20220524-134256.jpg
136,images/5.1_3_dig8_20220526-191100.jpg
137,images/4.0_4_dig7_20220520-154550.jpg
138,images/4.8_10_dig7_20220522-155527.jpg
139,images/9.1_9_dig8_20220523-201744.jpg
140,images/2.6_10_dig7_20220526-195033.jpg
141,images/8.9_9_dig6_20220523-101701.jpg
142,images/0.0_0_dig2_20220524-185320.jpg
143,images/1.9_2_dig7_20220528-131342.jpg
144,images/0.8_1_dig5_20220521-012657.jpg
145,images/7.4_10_dig8_20220524-140220.jpg
146,images/4.0_4_dig6_20220523-001238.jpg
147,images/0.8_nt4_20210625-200817.jpg
148,images/4.5_D8_2020-08-24_16-15-36.jpg
149,images/8.4_10_dig7_20220522-153150.jpg
150,images/8.7_10_dig4_20220528-205918.jpg
151,images/1.1_1_dig7_20220524-102708.jpg
152,images/0.9_1_dig3_20220523-060149.jpg
153,images/7.2_10_dig8_20220530-084724.jpg
154,images/4.0_4_dig6_20220522-135642.jpg
155,images/6.8_7_dig7_20220521-155407.jpg
156,images/8.9_9_dig4_20220530-082333.jpg
157,images/7.9_8_dig6_20220526-140122.jpg
158,images/4.1_4_dig7_20220527-154829.jpg
159,images/1.2000000000000002_1_dig8_20220521-064702.jpg
160,images/7.2_10_dig8_20220530-090157.jpg
161,images/5.9_6_dig7_20220519-161922.jpg
162,images/0.5_10_dig8_20220522-121713.jpg
163,images/0.9_1_dig6_20220522-160056.jpg
164,images/3.6_10_dig7_20220522-205646.jpg
165,images/4.8_10_dig7_20220522-051554.jpg
166,images/9.8_0_dig7_20220521-224227.jpg
167,images/2.1_2_dig7_20220525-153756.jpg
168,images/2.2_10_dig7_20220526-102307.jpg
169,images/1.0_1_dig3_20220523-092531.jpg
170,images/8.1_8_dig8_20220527-215645.jpg
171,images/3.0_3_dig6_20220525-151832.jpg
172,images/watermeter1/20220517/02/9.9_dig1_20220517-024517.jpg
173,images/watermeter1/20220517/02/2_dig3_20220517-023535.jpg
174,images/emeter1/20220516/04/9.5_dig7_20220516-041528.jpg
175,images/emeter1/20220516/05/2.8_dig7_20220516-053755.jpg
176,images/emeter1/20220516/02/5.4_dig7_20220516-023828.jpg
177,images/emeter1/20220516/02/9_dig6_20220516-022355.jpg
178,images/emeter1/20220516/02/5.8_dig7_20220516-024319.jpg
179,images/emeter1/20220516/02/6.4_dig7_20220516-025752.jpg
180,images/emeter1/20220516/18/5.4_dig7_20220516-184827.jpg
181,images/emeter1/20220516/11/1.3_dig6_20220516-114631.jpg
182,images/emeter1/20220516/21/4.1_dig7_20220516-215245.jpg
183,images/emeter1/20220516/07/0.7_dig6_20220516-075834.jpg
184,images/emeter1/20220516/08/1.1_dig7_20220516-084213.jpg
185,images/emeter1/20220516/08/1.4_dig7_20220516-084704.jpg
186,images/emeter1/20220516/01/2.9_dig7_20220516-011601.jpg
187,images/emeter1/20220516/12/2.0_dig6_20220516-120103.jpg
188,images/emeter1/20220516/12/2.0_dig6_20220516-121045.jpg
189,images/emeter1/20220516/12/2.4_dig7_20220516-121536.jpg
190,images/emeter1/20220516/14/7.3_dig7_20220516-140218.jpg
191,images/emeter1/20220516/22/5.7_dig7_20220516-223133.jpg
192,images/emeter1/20220516/22/5_dig7_20220516-221700.jpg
193,images/emeter1/20220519/04/2.9_dig6_20220519-044550.jpg
194,images/emeter1/20220519/20/5.4_dig7_20220519-201210.jpg
195,images/emeter1/20220519/18/2.0_dig7_20220519-185434.jpg
196,images/emeter1/20220519/11/5.2_dig7_20220519-110407.jpg
197,images/emeter1/20220519/11/6.3_dig7_20220519-114746.jpg
198,images/emeter1/20220519/16/6_dig7_20220519-162413.jpg
199,images/emeter1/20220519/10/2.6_dig7_20220519-100556.jpg
200,images/emeter1/20220519/10/3.9_dig6_20220519-102519.jpg
201,images/emeter1/20220519/00/2_dig6_20220519-000432.jpg
202,images/emeter1/20220519/09/4.0_dig6_20220519-094632.jpg
203,images/emeter1/20220519/06/4.6_dig7_20220519-063723.jpg
204,images/emeter1/20220519/15/4.4_dig7_20220519-154034.jpg
205,images/emeter1/20220519/12/6.8_dig7_20220519-120219.jpg
206,images/emeter1/20220519/13/0.9_dig7_20220519-135352.jpg
207,images/emeter1/20220519/14/1.3_dig7_20220519-140334.jpg
208,images/emeter1/20220517/03/8.9_dig7_20220517-034647.jpg
209,images/emeter1/20220517/03/8.7_dig7_20220517-033214.jpg
210,images/emeter1/20220517/04/0.3_dig7_20220517-041102.jpg
211,images/emeter1/20220517/05/2.7_dig7_20220517-052347.jpg
212,images/emeter1/20220517/02/6.9_dig7_20220517-023853.jpg
213,images/emeter1/20220517/02/6.4_dig7_20220517-021439.jpg
214,images/emeter1/20220517/20/8.3_dig7_20220517-202552.jpg
215,images/emeter1/20220517/20/9.3_dig6_20220517-205007.jpg
216,images/emeter1/20220517/20/9.1_dig5_20220517-204516.jpg
217,images/emeter1/20220517/20/7.4_dig4_20220517-205949.jpg
218,images/emeter1/20220517/17/8.6_dig7_20220517-174549.jpg
219,images/emeter1/20220517/10/1.9_dig6_20220517-104844.jpg
220,images/emeter1/20220517/10/9.1_dig7_20220517-103902.jpg
221,images/emeter1/20220517/19/6.4_dig7_20220517-195155.jpg
222,images/emeter1/20220517/21/9.8_dig6_20220517-211422.jpg
223,images/emeter1/20220517/21/9.8_dig6_20220517-210931.jpg
224,images/emeter1/20220517/21/1.4_dig7_20220517-214328.jpg
225,images/emeter1/20220517/08/0_dig6_20220517-085711.jpg
226,images/emeter1/20220517/08/0.4_dig7_20220517-081823.jpg
227,images/emeter1/20220517/06/5.3_dig7_20220517-063141.jpg
228,images/emeter1/20220517/23/6.9_dig7_20220517-235916.jpg
229,images/emeter1/20220517/13/5.5_dig7_20220517-132356.jpg
230,images/emeter1/20220517/14/4.9_dig6_20220517-142208.jpg
231,images/emeter1/20220517/22/3.7_dig7_20220517-223158.jpg
232,images/gasmeter1/20220516/04/6.9_dig6_20220516-045838.jpg
233,images/gasmeter1/20220516/10/4.9_dig6_20220516-100901.jpg
234,images/gasmeter1/20220516/07/3.7_dig8_20220516-072859.jpg
235,images/gasmeter1/20220516/07/4.2_dig8_20220516-070444.jpg
236,images/gasmeter1/20220516/06/9.9_dig6_20220516-064029.jpg
237,images/gasmeter1/20220516/12/3.8_dig8_20220516-123922.jpg
238,images/gasmeter1/20220519/05/7.0_dig8_20220519-050439.jpg
239,images/gasmeter1/20220519/05/6.8_dig5_20220519-054327.jpg
240,images/gasmeter1/20220519/18/8.1_dig8_20220519-184907.jpg
241,images/gasmeter1/20220519/16/2.4_dig8_20220519-161847.jpg
242,images/gasmeter1/20220519/16/2.4_dig8_20220519-161356.jpg
243,images/gasmeter1/20220519/21/0.5_dig8_20220519-213401.jpg
244,images/gasmeter1/20220519/07/3.5_dig8_20220519-071045.jpg
245,images/gasmeter1/20220519/09/6.8_dig5_20220519-092142.jpg
246,images/gasmeter1/20220519/12/8.8_dig7_20220519-124523.jpg
247,images/gasmeter1/20220517/11/4.8_dig8_20220517-111228.jpg
248,images/gasmeter1/20220517/11/4.8_dig8_20220517-110737.jpg
249,images/gasmeter1/20220517/17/1.6_dig8_20220517-173045.jpg
250,images/gasmeter1/20220517/17/1.6_dig8_20220517-172103.jpg
251,images/gasmeter1/20220517/10/4.8_dig8_20220517-105304.jpg
252,images/gasmeter1/20220517/10/4.8_dig8_20220517-104322.jpg
253,images/gasmeter1/20220517/10/4.8_dig8_20220517-105755.jpg
254,images/gasmeter1/20220517/07/8.3_dig7_20220517-074846.jpg
255,images/gasmeter1/20220517/09/4.8_dig8_20220517-095452.jpg
256,images/gasmeter1/20220517/08/8_dig7_20220517-082243.jpg
257,images/gasmeter1/20220517/14/5_dig7_20220517-142136.jpg
258,images/jomjol_update_20220608/labeled_20220607_51/6.0_2abdb57072e04ff1311ee1e92764ee36.jpg
259,images/jomjol_update_20220608/labeled_20220607_51/0.7_3cb2f6e6159e34e88c7ae8867364dda4.jpg
260,images/jomjol_update_20220608/labeled_20220607_51/5.9_07f8279e31ef46bf043977360bd78233.jpg
261,images/jomjol_update_20220608/labeled_20220607_51/2.2_d485ecc0b66931be4e46f2493a90775c.jpg
262,images/jomjol_update_20220608/labeled_20220607_51/4.6_75d7f15b6802d91958bf9475b66be394.jpg
263,images/jomjol_update_20220608/labeled_20220607_51/9.9_04ca679d957bdd72adf213b842bec5b5.jpg
264,images/jomjol_update_20220608/labeled_20220607_51/8.9_010e9ee7cd1c332946e9aedbf038b1f6.jpg
265,images/jomjol_update_20220608/labeled_20220607_51/1.9_274abdbef618375310b2e93e8e2676c1.jpg
266,images/jomjol_update_20220608/labeled_20220607_51/1.5_a4c69d9bcdf0e2a2af05b5578547f28c.jpg
267,images/jomjol_update_20220608/labeled_20220607_51/5.0_0113ba74e8e35b5fd449b903699ebb9e.jpg
268,images/jomjol_update_20220608/labeled_20220607_51/5.9_714a66c114d5242fa3faa53290af6d6f.jpg
269,images/jomjol_update_20220608/labeled_20220607_51/8.8_5aa00418d0e4395fe4c7c8ba140397a9.jpg
270,images/jomjol_update_20220608/labeled_20220607_51/4.7_46a0330d439c04989f0f187d6f14de06.jpg
271,images/jomjol_update_20220608/labeled_20220607_51/6.5_217b1af3deec5c7c5a753cdac84ffb9b.jpg
272,images/jomjol_update_20220608/labeled_20220607_51/1.4_582b153eb8210bb7ce79ecdf2c3d25dc.jpg
273,images/jomjol_update_20220608/labeled_20220607_51/7.0_0cce0abed0a89652c2686eaf5a1d245b.jpg
274,images/jomjol_update_20220608/labeled_20220607_51/2.9_14d1013b50ad149e455b925ef07e0509.jpg
275,images/jomjol_update_20220608/labeled_20220607_51/9.1_df07a391b7fe9d7eeb991a2098d94b3a.jpg
276,images/jomjol_update_20220608/labeled_20220607_51/4.2_4b3a74e9c0e21c1dd0ae25bee9214b18.jpg
277,images/jomjol_update_20220608/labeled_20220607_51/2.0_3c0830a6fff79e271472104fabca2dd3.jpg
278,images/jomjol_update_20220608/labeled_20220607_51/3.0_26ffe35ea0fdd9cc719fd540fd0357bc.jpg
279,images/jomjol_update_20220608/labeled_20220607_51/6.9_714e8f0f150eebb5d7e9dd7f9ca570e2.jpg
280,images/jomjol_update_20220608/labeled_20220606/7.4_688729b1fd0e17cafec3beaced81bb2e.jpg
281,images/jomjol_update_20220608/labeled_20220606/6.8_00c7b89a4331d326dd3c92a798b82753.jpg
282,images/jomjol_update_20220608/labeled_20220606/9.6_main_dig7_20220518-002857.jpg
283,images/jomjol_update_20220608/labeled_20220606/3.4_accca6921f08204489d925e52eaa6d8b.jpg
284,images/jomjol_update_20220608/labeled_20220606/2.5_main_dig6_20220524-175517.jpg
285,images/jomjol_update_20220608/labeled_20220606/1.2_main_dig7_20220523-010349.jpg
286,images/jomjol_update_20220608/labeled_20220606/4.8_main_dig5_20220519-160759.jpg
287,images/jomjol_update_20220608/labeled_20220606/7.8_main_dig2_20220516-164700.jpg
288,images/jomjol_update_20220608/labeled_20220606/3.5_main_dig4_20220518-174421.jpg
289,images/jomjol_update_20220608/labeled_20220606/0.4_main_dig5_20220514-135749.jpg
290,images/jomjol_update_20220608/labeled_20220606/7.8_main_dig4_20220516-163900.jpg
291,images/jomjol_update_20220608/labeled_20220606/5.5_main_dig7_20220524-012509.jpg
292,images/jomjol_update_20220608/labeled_20220606/9.6_main_dig6_20220519-104508.jpg
293,images/jomjol_update_20220608/labeled_20220606/4.5_main_dig6_20220516-171301.jpg
294,images/jomjol_update_20220608/labeled_20220606/7.6_ab22987406ec4b3faa52253a794ed631.jpg
295,images/jomjol_update_20220608/labeled_20220606/6.9_613d0bfc9a351393283346301da4b922.jpg
296,images/jomjol_update_20220608/labeled_20220606/2.8_main_dig6_20220514-075718.jpg
297,images/jomjol_update_20220608/labeled_20220606/8.8_9cbcf854bf45a3ee25c67a34fd4c9f47.jpg
298,images/jomjol_update_20220608/labeled_20220606/5.0_main_dig7_20220519-183026.jpg
299,images/jomjol_update_20220608/labeled_20220606/4.5_7a6b72d8e6a4c3c35e2cf9b5f89f0804.jpg
300,images/jomjol_update_20220608/labeled_20220606/6.6_main_dig5_20220516-082428.jpg
301,images/jomjol_update_20220608/labeled_20220606/6.2_main_dig6_20220518-001257.jpg
302,images/jomjol_update_20220608/labeled_20220606/0.0_dig4_20220424-191857.jpg
303,images/jomjol_update_20220608/labeled_20220606/8.6_main_dig6_20220516-180328.jpg
304,images/jomjol_update_20220608/labeled_20220606/5.0_main_dig6_20220519-035619.jpg
305,images/jomjol_update_20220608/labeled_20220606/4.2_main_dig6_20220525-005833.jpg
306,images/jomjol_update_20220608/labeled_20220606/4.3_fa1a0928c607608a59de42869faa20d0.jpg
307,images/jomjol_update_20220608/labeled_20220606/6.7_main_dig7_20220518-182903.jpg
308,images/jomjol_update_20220608/labeled_20220606/7.5_main_dig5_20220517-102255.jpg
309,images/jomjol_update_20220608/labeled_20220606/9.6_9dd1e3aab7cac16cd687a32d27e06e6a.jpg
310,images/jomjol_update_20220608/labeled_20220606/9.3_dig5_20220427-150146.jpg
311,images/jomjol_update_20220608/labeled_20220606/2.4_main_dig7_20220522-073231.jpg
312,images/jomjol_update_20220608/labeled_20220606/1.8_main_dig5_20220522-032830.jpg
313,images/jomjol_update_20220608/labeled_20220606/0.7_main_dig5_20220514-111519.jpg
314,images/jomjol_update_20220608/labeled_20220606/7.7_main_dig6_20220518-054858.jpg
315,images/jomjol_update_20220608/labeled_20220606/8.9_main_dig6_20220514-085518.jpg
316,images/jomjol_update_20220608/labeled_20220606/4.1_main_dig5_20220519-095107.jpg
317,images/jomjol_update_20220608/labeled_20220606/9.4_dig5_20220425-183919.jpg
318,images/jomjol_update_20220608/labeled_20220606/0.9_main_dig5_20220520-132347.jpg
319,images/jomjol_update_20220608/labeled_20220606/4.1_main_dig6_20220523-165155.jpg
320,images/jomjol_update_20220608/labeled_20220606/7.5_main_dig7_20220523-131353.jpg
321,images/jomjol_update_20220608/labeled_20220606/1.7_main_dig6_20220514-072317.jpg
322,images/jomjol_update_20220608/labeled_20220606/7.8_8f3ddd7f5f5d03de1fd225231d878342.jpg
323,images/jomjol_update_20220608/labeled_20220606/2.3_main_dig6_20220514-074118.jpg
324,images/jomjol_update_20220608/labeled_20220606/6.6_main_dig7_20220518-040258.jpg
325,images/jomjol_update_20220608/labeled_20220606/2.4_main_dig7_20220520-170149.jpg
326,images/jomjol_update_20220608/labeled_20220606/5.8_main_dig6_20220516-195929.jpg
327,images/jomjol_update_20220608/labeled_20220606/9.4_main_dig5_20220519-190401.jpg
328,images/jomjol_update_20220608/labeled_20220606/9.6_b970d56c0f1b9e466346adf39481e56a.jpg
329,images/jomjol_update_20220608/labeled_20220606/4.6_dig6_20220425-081422.jpg
330,images/jomjol_update_20220608/labeled_20220606/1.3_860c1aae8a50949fd3ad59ae1ed6b930.jpg
331,images/jomjol_update_20220608/labeled_20220606/0.5_main_dig6_20220515-154324.jpg
332,images/jomjol_update_20220608/labeled_20220606/7.8_f9e5f17975e041846f2cdabb90e1ebeb.jpg
333,images/jomjol_update_20220608/labeled_20220606/6.6_main_dig6_20220518-002257.jpg
334,images/jomjol_update_20220608/labeled_20220606/9.5_main_dig6_20220516-132458.jpg
335,images/jomjol_update_20220608/labeled_20220606/1.9_main_dig5_20220516-175928.jpg
336,images/jomjol_update_20220608/labeled_20220606/1.0_dig3_20220429-110557.jpg
337,images/jomjol_update_20220608/labeled_20220606/4.7_main_dig6_20220525-010833.jpg
338,images/jomjol_update_20220608/labeled_20220606/3.7_main_dig6_20220521-032506.jpg
339,images/jomjol_update_20220608/labeled_20220606/0.9_dig5_20220427-111118.jpg
340,images/jomjol_update_20220608/labeled_20220606/1.4_dfb76189707ea3b1f0b5e4f029c6e6e1.jpg
341,images/jomjol_update_20220608/labeled_20220606/2.8_main_dig6_20220516-121229.jpg
342,images/jomjol_update_20220608/labeled_20220606/2.1_main_dig5_20220522-154635.jpg
343,images/jomjol_update_20220608/labeled_20220606/4.4_dig5_20220425-104223.jpg
344,images/jomjol_update_20220608/labeled_20220606/0.4_fc38e5a963caf13f6aa6037ef6f9c521.jpg
345,images/jomjol_update_20220608/labeled_20220606/6.0_main_dig7_20220524-231921.jpg
346,images/jomjol_update_20220608/labeled_20220606/4.7_dig6_20220426-113845.jpg
347,images/jomjol_update_20220608/labeled_20220606/4.8_main_dig6_20220516-174728.jpg
348,images/jomjol_update_20220608/labeled_20220606/9.1_dig5_20220425-182118.jpg
349,images/jomjol_update_20220608/labeled_20220606/2.1_main_dig6_20220519-204002.jpg
350,images/jomjol_update_20220608/labeled_20220606/5.4_main_dig6_20220518-195251.jpg
351,images/jomjol_update_20220608/labeled_20220606/5.4_main_dig5_20220519-164359.jpg
352,images/jomjol_update_20220608/labeled_20220606/9.1_ac80dcc4fabf4a556d3653880919e413.jpg
353,images/jomjol_update_20220608/labeled_20220606/6.5_b9c27b6cf7b36a17b7f1444a0f857861.jpg
354,images/jomjol_update_20220608/labeled_20220606/9.0_main_dig4_20220522-154635.jpg
355,images/jomjol_update_20220608/labeled_20220606/2.7_93ba08fc3c07b6fecf846c8485c42b72.jpg
356,images/jomjol_update_20220608/labeled_20220606/2.2_3a7348d1f7a5020c9cdd45ecfce366be.jpg
357,images/jomjol_update_20220608/labeled_20220606/2.3_82d620ddc97c69bfd7496263a63a4f4a.jpg
358,images/jomjol_update_20220608/labeled_20220606/6.6_main_dig6_20220518-002857.jpg
359,images/jomjol_update_20220608/labeled_20220606/1.0_dig4_20220425-182118.jpg
360,images/jomjol_update_20220608/labeled_20220606/6.7_0b7ef0e0865ba31130b3262dc7ee9a5d.jpg
361,images/jomjol_update_20220608/labeled_20220606/6.2_3e81289bf2a32f7eb562abb6fa29182e.jpg
362,images/jomjol_update_20220608/labeled_20220606/9.9_main_dig7_20220518-004057.jpg
363,images/jomjol_update_20220608/labeled_20220606/0.5_main_dig7_20220518-103659.jpg
364,images/jomjol_update_20220608/labeled_20220606/1.2_main_dig6_20220516-170501.jpg
365,images/jomjol_update_20220608/labeled_20220606/6.3_dig6_20220426-114645.jpg
366,images/jomjol_update_20220608/labeled_20220606/6.6_main_dig4_20220519-190801.jpg
367,images/jomjol_update_20220608/labeled_20220606/6.9_main_dig6_20220523-201557.jpg
368,images/jomjol_update_20220608/labeled_20220606/5.3_8e5fe6a527ed4730118c0f000798b324.jpg
369,images/jomjol_update_20220608/labeled_20220606/6.6_dig5_20220425-164452.jpg
370,images/jomjol_update_20220608/labeled_20220606/1.8_main_dig4_20220514-134348.jpg
371,images/jomjol_update_20220608/labeled_20220606/2.0_main_dig7_20220523-172155.jpg
372,images/jomjol_update_20220608/labeled_20220606/9.3_main_dig6_20220519-143331.jpg
373,images/jomjol_update_20220608/labeled_20220606/7.2_33c554151ecc7bbc81047178ac0c2558.jpg
374,images/jomjol_update_20220608/labeled_20220606/7.2_44eeba79af35d61968a80c1157b52689.jpg
375,images/jomjol_update_20220608/labeled_20220606/6.9_main_dig6_20220521-062359.jpg
376,images/jomjol_update_20220608/labeled_20220606/0.5_main_dig5_20220516-165700.jpg
377,images/jomjol_update_20220608/labeled_20220606/2.2_a255fdd8f1675195e2b4973691666b86.jpg
378,images/jomjol_update_20220608/labeled_20220606/0.5_main_dig4_20220517-172749.jpg
379,images/jomjol_update_20220608/labeled_20220606/8.5_main_dig6_20220514-132548.jpg
380,images/jomjol_update_20220608/labeled_20220606/6.8_main_dig7_20220521-233118.jpg
381,images/jomjol_update_20220608/labeled_20220606/0.1_main_dig6_20220519-181200.jpg
382,images/jomjol_update_20220608/labeled_20220606/6.9_main_dig6_20220514-084318.jpg
383,images/jomjol_update_20220608/labeled_20220606/3.1_main_digit2_20220524-080511.jpg
384,images/jomjol_update_20220608/labeled_20220606/9.8_main_dig5_20220519-115422.jpg
385,images/jomjol_update_20220608/labeled_20220606/9.0_dig6_20220428-081537.jpg
386,images/jomjol_update_20220608/labeled_20220606/9.4_main_dig6_20220518-124700.jpg
387,images/jomjol_update_20220608/labeled_20220606/6.7_c940d4ef2957dea6af548a2e7bbb7fb3.jpg
388,images/jomjol_update_20220608/labeled_20220606/7.6_main_dig7_20220520-190750.jpg
389,images/jomjol_update_20220608/labeled_20220606/5.7_134a61d17260f322c6e9fcd0ef48881d.jpg
390,images/jomjol_update_20220608/labeled_20220606/7.8_main_dig6_20220516-102229.jpg
391,images/jomjol_update_20220608/labeled_20220606/7.4_main_dig7_20220523-084751.jpg
392,images/jomjol_update_20220608/labeled_20220606/2.3_main_dig7_20220518-014857.jpg
393,images/jomjol_update_20220608/labeled_20220606/6.9_main_dig7_20220522-231039.jpg
394,images/jomjol_update_20220608/labeled_20220606/8.6_main_dig6_20220520-145112.jpg
395,images/jomjol_update_20220608/labeled_20220606/9.6_4b5572d17528b3dac685f37722e3849b.jpg
396,images/jomjol_update_20220608/labeled_20220606/4.3_main_dig7_20220518-171702.jpg
397,images/jomjol_update_20220608/labeled_20220606/7.3_main_dig7_20220518-090059.jpg
398,images/jomjol_update_20220608/labeled_20220606/6.9_main_dig7_20220518-041258.jpg
